Date,MMWR_week,Location,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus
2021-10-24,43,UT,4278930,133468,3641250,113578,140428,144987,197872
2021-10-24,43,MO,8277595,134871,6644019,108254,126890,131165,183260
2021-10-24,43,ID,2383960,133401,1677487,93868,0,125200,186841
2021-10-24,43,SD,1290315,145855,1003394,113422,135935,140683,196335
2021-10-24,43,CO,8765245,152208,7554225,131179,152632,155930,202884
2021-10-24,43,IN,8882940,131947,7088039,105285,124233,129159,191812
2021-10-24,43,WI,8045285,138177,7200668,123671,144009,148400,210318
2021-10-24,43,WA,12133095,159334,10106908,132726,155452,158334,200676
2021-10-24,43,CT,5979725,167721,5288142,148323,170201,172390,216256
2021-10-24,43,AR,4325610,143336,3184386,105520,124317,128086,171800
2021-10-24,43,MA,11646710,168976,10245452,148646,169806,171698,204974
2021-10-24,43,LA,6066200,130490,4791611,103072,122122,127353,187603
2021-10-24,43,VT,1129090,180947,954319,152938,173136,174971,233112
2021-10-24,43,MI,14303690,143225,11230996,112458,130663,134945,186939
2021-10-24,43,MD,10599110,175317,8379027,138595,162281,164325,202481
2021-10-24,43,ME,2302770,171310,1918448,142719,161893,164653,207031
2021-10-24,43,NH,2266650,166701,1881623,138384,156905,158881,200618
2021-10-24,43,FL,34669605,161421,28096930,130819,150234,153908,206646
2021-10-24,43,AZ,10503020,144298,8638806,118686,139181,142768,192937
2021-10-24,43,CA,61499605,155647,53203847,134652,157738,160353,198133
2021-10-24,43,AK,1130625,154553,854656,116829,139997,143895,185294
2021-10-24,43,KS,4149605,142436,3270476,112260,133389,137515,194752
2021-10-24,43,SC,7399185,143709,5602484,108813,126575,131107,190757
2021-10-24,43,MT,1435885,134348,1158737,108417,126257,130311,184124
2021-10-24,43,PA,20442995,159686,17237442,134647,155502,159475,214623
2021-10-24,43,NC,15388530,146724,12098476,115354,134496,138427,190668
2021-10-24,43,TX,43815445,151109,33902010,116920,140632,144172,188269
2021-10-24,43,OR,7108975,168550,5524510,130983,151064,153994,190620
2021-10-24,43,IL,18960385,149626,15703598,123925,144514,147533,183755
2021-10-24,43,WV,3121715,174189,1587036,88555,101813,105616,154769
2021-10-24,43,OK,5268280,133139,4397550,111134,132240,137316,190434
2021-10-24,43,HI,2490360,175889,1957661,138265,161261,164166,201147
2021-10-24,43,KY,6186305,138468,5230895,117083,137401,142030,191297
2021-10-24,43,IA,4522545,143342,3630664,115074,135659,140296,198431
2021-10-24,43,GA,15356735,144637,11223611,105709,124841,129695,183049
2021-10-24,43,MN,8428860,149458,7057592,125143,147298,150968,205990
2021-10-24,43,WY,716185,123745,557460,96320,113592,118727,175947
2021-10-24,43,VA,13560765,158875,11502654,134762,156990,159289,197332
2021-10-24,43,TN,9150650,133994,7292825,106789,124957,130205,188472
2021-10-24,43,MS,4011785,134798,2930326,98460,116205,121106,175603
2021-10-24,43,RI,1794565,169401,1533965,144801,165374,167537,213329
2021-10-24,43,NY,31361765,161213,27159991,139614,161909,164738,186967
2021-10-24,43,NV,4257280,138216,3573760,116025,136307,140242,180327
2021-10-24,43,NE,2741630,141730,2287986,118278,141436,146088,204000
2021-10-24,43,OH,15993535,136824,12733142,108932,127320,131822,187468
2021-10-24,43,DE,1632535,167652,1279997,131448,152388,155481,207618
2021-10-24,43,AL,7061780,144024,4766186,97206,113825,118484,169248
2021-10-23,42,RI,1794565,169401,1530159,144442,164964,167106,212376
2021-10-23,42,FL,34671185,161428,28045326,130579,149958,153620,206130
2021-10-23,42,NJ,14738945,165938,12058760,135763,158273,161009,190073
2021-10-23,42,MA,11641560,168902,10223552,148329,169442,171315,204131
2021-10-23,42,TX,43819645,151124,33847281,116731,140405,143931,187726
2021-10-23,42,NV,4257280,138216,3564698,115731,135962,139878,179619
2021-10-23,42,TN,9151930,134012,7292468,106784,124951,130198,188461
2021-10-23,42,AR,4326450,143364,3174437,105190,123928,127677,170976
2021-10-23,42,IN,8885460,131984,7074028,105077,123988,128898,191250
2021-10-23,42,WY,716325,123769,557340,96299,113567,118703,175906
2021-10-23,42,MN,8429420,149468,7037080,124779,146869,150520,204977
2021-10-23,42,ND,997460,130890,794806,104297,124561,129248,188782
2021-10-23,42,KS,4150585,142470,3258212,111839,132889,136978,193821
2021-10-23,42,MI,14305980,143248,11179955,111947,130069,134318,185758
2021-10-23,42,DE,1632535,167652,1275546,130991,151858,154918,206457
2021-10-23,42,WV,3121715,174189,1586835,88544,101800,105602,154750
2021-10-23,42,MD,10594710,175244,8365492,138371,162019,164051,201923
2021-10-23,42,MS,4012065,134807,2930172,98455,116199,121099,175600
2021-10-23,42,NM,3143205,149903,2941157,140267,164527,167930,203792
2021-10-23,42,IA,4523245,143364,3630583,115071,135656,140292,198422
2021-10-23,42,AL,7062480,144039,4759947,97079,113676,118326,168947
2021-10-23,42,IL,18962345,149642,15702797,123919,144506,147525,183739
2021-10-23,42,OR,7109115,168553,5510358,130647,150676,153590,189811
2021-10-23,42,CO,8765385,152210,7528365,130729,152108,155374,201551
2021-10-23,42,MO,8278295,134882,6643626,108248,126882,131157,183241
2021-10-23,42,WA,12139625,159420,10106696,132723,155449,158331,200670
2021-10-23,42,SC,7399605,143718,5586113,108495,126205,130717,190023
2021-10-23,42,AK,1131045,154610,852106,116480,139578,143458,184485
2021-10-23,42,WI,8045235,138176,7179001,123299,143576,147941,209421
2021-10-23,42,CT,5976495,167630,5287423,148303,170178,172366,216209
2021-10-23,42,ME,2302770,171310,1918386,142715,161887,164648,207025
2021-10-23,42,GA,15359675,144665,11222786,105702,124832,129685,183043
2021-10-23,42,VA,13562305,158893,11470954,134391,156556,158834,196459
2021-10-23,42,NY,31365035,161230,27115505,139386,161644,164473,186585
2021-10-23,42,NH,2266650,166701,1878947,138187,156682,158646,200098
2021-10-23,42,SD,1286805,145458,1002759,113350,135849,140592,196172
2021-10-23,42,UT,4278930,133468,3641187,113576,140426,144985,197869
2021-10-23,42,LA,6067040,130508,4779169,102804,121805,127021,187000
2021-10-23,42,AZ,10503880,144309,8617622,118395,138840,142411,192247
2021-10-23,42,KY,6187985,138506,5217763,116789,137056,141667,190602
2021-10-23,42,NE,2742330,141766,2287849,118271,141428,146078,203983
2021-10-23,42,PA,20445385,159705,17198354,134341,155150,159103,213873
2021-10-23,42,CA,61500045,155648,53075050,134326,157356,159959,197370
2021-10-23,42,OH,15995775,136844,12699508,108644,126983,131465,186735
2021-10-23,42,MT,1435885,134348,1154941,108062,125843,129882,183235
2021-10-23,42,OK,5268420,133143,4385686,110834,131883,136936,189573
2021-10-23,42,ID,2384100,133409,1670759,93492,0,124697,185864
2021-10-23,42,HI,2490360,175889,1955032,138080,161044,163954,200869
2021-10-23,42,VT,1129090,180947,951700,152519,172661,174472,232050
2021-10-23,42,NC,15391890,146756,12069570,115079,134175,138090,190099
2021-10-22,42,AR,4290340,142168,3168727,105001,123705,127444,170593
2021-10-22,42,CT,5959195,167145,5276862,148007,169837,172008,215394
2021-10-22,42,WI,8011125,137591,7159648,122967,143189,147531,208592
2021-10-22,42,CO,8747685,151903,7517784,130546,151894,155150,201104
2021-10-22,42,MA,11621650,168613,10204856,148057,169131,170990,203418
2021-10-22,42,TX,43656335,150560,33712900,116268,139848,143346,186589
2021-10-22,42,CA,61321935,155197,52985233,134098,157089,159688,196880
2021-10-22,42,NE,2731190,141190,2282268,117983,141083,145711,203173
2021-10-22,42,HI,2473120,174671,1951288,137815,160735,163634,200342
2021-10-22,42,NJ,14719225,165716,12032967,135473,157935,160653,189381
2021-10-22,42,AK,1128425,154252,849541,116130,139158,143017,183793
2021-10-22,42,KY,6163365,137955,5206923,116547,136771,141367,190015
2021-10-22,42,NC,15353510,146390,12041740,114814,133865,137766,189526
2021-10-22,42,SC,7351775,142789,5573990,108260,125930,130428,189457
2021-10-22,42,IN,8819650,131007,7060515,104876,123751,128648,190727
2021-10-22,42,NH,2262200,166374,1876019,137972,156437,158387,199492
2021-10-22,42,OK,5245690,132568,4375374,110574,131573,136606,188948
2021-10-22,42,KS,4138455,142053,3251403,111605,132611,136684,193229
2021-10-22,42,GA,15339265,144473,11222100,105695,124824,129676,183032
2021-10-22,42,LA,6047370,130085,4767678,102557,121512,126714,186471
2021-10-22,42,IL,18889835,149070,15702093,123913,144500,147518,183721
2021-10-22,42,RI,1786595,168648,1527156,144158,164641,166769,211714
2021-10-22,42,SD,1281075,144810,999693,113003,135434,140160,195412
2021-10-22,42,WY,712015,123024,555247,95938,113141,118252,174988
2021-10-22,42,AZ,10471530,143865,8602398,118186,138594,142156,191764
2021-10-22,42,MI,14231270,142500,11140293,111550,129608,133833,184816
2021-10-22,42,AL,7045270,143688,4742444,96722,113258,117881,168100
2021-10-22,42,MN,8355900,148164,7018451,124449,146479,150115,204087
2021-10-22,42,TN,9119650,133540,7276374,106548,124675,129906,187930
2021-10-22,42,WV,3104085,173205,1585187,88452,101694,105489,154598
2021-10-22,42,ID,2373300,132804,1664702,93153,0,124245,184872
2021-10-22,42,MT,1428465,133654,1154718,108041,125819,129858,183192
2021-10-22,42,MO,8263765,134645,6629366,108015,126610,130869,182623
2021-10-22,42,MD,10553790,174567,8343034,138000,161584,163594,200990
2021-10-22,42,ME,2276840,169381,1913254,142333,161454,164195,206121
2021-10-22,42,WA,12082075,158664,10080829,132383,155051,157919,199885
2021-10-22,42,IA,4500875,142655,3622282,114808,135346,139963,197725
2021-10-22,42,VA,13480695,157936,11449069,134134,156256,158521,195886
2021-10-22,42,NV,4240960,137687,3558077,115516,135709,139614,179139
2021-10-22,42,NM,3124925,149031,2932485,139853,164042,167415,202962
2021-10-22,42,UT,4263020,132972,3633463,113335,140128,144675,197181
2021-10-22,42,DE,1629445,167335,1272284,130656,151469,154511,205599
2021-10-22,42,MS,3994565,134219,2929949,98448,116190,121089,175597
2021-10-22,42,ND,994740,130533,792041,103934,124127,128815,187932
2021-10-22,42,OH,15940845,136374,12671838,108407,126707,131172,186127
2021-10-22,42,VT,1123010,179973,949114,152104,172192,173977,231034
2021-10-22,42,PA,20400035,159351,17146754,133938,154684,158621,212958
2021-10-22,42,NY,31217475,160472,27062928,139116,161331,164153,186130
2021-10-22,42,FL,34507895,160668,27997140,130354,149700,153350,205661
2021-10-22,42,OR,7075885,167765,5496828,130326,150305,153205,189038
2021-10-21,42,MI,14151580,141702,11123961,111386,129418,133631,184499
2021-10-21,42,MA,11543950,167486,10178352,147673,168691,170536,202642
2021-10-21,42,CT,5924555,166173,5265418,147686,169469,171621,214458
2021-10-21,42,ME,2258990,168053,1908440,141975,161048,163771,205228
2021-10-21,42,LA,6020180,129500,4757889,102347,121262,126454,186037
2021-10-21,42,WI,7923035,136078,7141619,122657,142828,147149,207778
2021-10-21,42,WY,705375,121877,553637,95659,112813,117907,174344
2021-10-21,42,VA,13405045,157050,11421829,133815,155884,158129,195172
2021-10-21,42,SD,1272815,143876,996850,112682,135049,139751,194683
2021-10-21,42,NV,4212770,136771,3549119,115225,135367,139255,178514
2021-10-21,42,ID,2364980,132339,1659029,92835,0,123821,184052
2021-10-21,42,SC,7313425,142044,5563700,108060,125698,130185,188985
2021-10-21,42,CO,8677815,150690,7499427,130227,151522,154757,200206
2021-10-21,42,HI,2458470,173636,1948246,137600,160484,163385,199872
2021-10-21,42,NH,2248800,165388,1871633,137649,156074,158006,198547
2021-10-21,42,TN,9051280,132538,7259764,106305,124390,129604,187409
2021-10-21,42,KS,4067815,139628,3243579,111336,132292,136349,192550
2021-10-21,42,WA,11999595,157581,10055713,132053,154665,157515,199061
2021-10-21,42,OK,5195210,131293,4366147,110341,131295,136313,188405
2021-10-21,42,AK,1125115,153800,847207,115811,138774,142612,183151
2021-10-21,42,NJ,14605965,164441,12010472,135220,157640,160343,188795
2021-10-21,42,FL,34307395,159735,27897250,129889,149166,152794,204718
2021-10-21,42,NM,3112415,148434,2924916,139492,163618,166965,202150
2021-10-21,42,DE,1618635,166225,1268810,130300,151056,154082,204685
2021-10-21,42,VT,1120670,179598,946774,151729,171767,173530,230027
2021-10-21,42,TX,43443245,149826,33708778,116254,139831,143327,186553
2021-10-21,42,OH,15858435,135669,12644571,108174,126434,130885,185528
2021-10-21,42,MN,8312810,147400,7001256,124144,146119,149734,203245
2021-10-21,42,ND,990780,130013,789310,103576,123698,128368,186991
2021-10-21,42,GA,15252615,143656,11112900,104667,123610,128413,181035
2021-10-21,42,IA,4483895,142117,3613995,114546,135036,139635,196978
2021-10-21,42,NY,31039975,159559,27013498,138861,161036,163852,185692
2021-10-21,42,OR,7041465,166949,5482628,129990,149916,152798,188155
2021-10-21,42,AR,4256950,141061,3161353,104757,123416,127147,170140
2021-10-21,42,AZ,10410270,143023,8578327,117855,138206,141753,190974
2021-10-21,42,AL,6999770,142760,4732829,96526,113029,117638,167676
2021-10-21,42,NC,15282030,145709,12001934,114434,133422,137306,188742
2021-10-21,42,IL,18806625,148413,15701304,123907,144492,147510,183703
2021-10-21,42,UT,4223310,131733,3622509,112993,139705,144227,196154
2021-10-21,42,IN,8771310,130289,7048145,104693,123534,128419,190234
2021-10-21,42,NE,2713480,140274,2276430,117681,140722,145325,202570
2021-10-21,42,KY,6109095,136740,5196008,116302,136485,141066,189445
2021-10-21,42,RI,1779595,167988,1523454,143809,164242,166364,210820
2021-10-21,42,CA,61020085,154433,52869188,133805,156744,159340,196234
2021-10-21,42,MO,8210105,133771,6615814,107795,126351,130593,182072
2021-10-21,42,MS,3969225,133368,2916983,98012,115676,120547,174610
2021-10-21,42,PA,20285625,158457,17099948,133573,154262,158177,212164
2021-10-21,42,MD,10514070,173910,8321252,137640,161162,163154,200370
2021-10-21,42,MT,1425045,133334,1154583,108028,125804,129844,183183
2021-10-21,42,WV,3079635,171841,1583779,88373,101603,105393,154447
2021-10-20,42,RI,1764925,166603,1520320,143513,163904,166012,210048
2021-10-20,42,ND,987440,129575,787246,103305,123374,128028,186269
2021-10-20,42,SD,1265955,143101,1005436,113652,136212,141054,197066
2021-10-20,42,DE,1612475,165592,1264504,129857,150543,153540,203737
2021-10-20,42,NV,4199220,136331,3541997,114994,135096,138971,178050
2021-10-20,42,ME,2251640,167506,1903235,141587,160609,163313,204252
2021-10-20,42,AR,4232540,140252,3154876,104542,123164,126893,169815
2021-10-20,42,KY,6084385,136187,5183331,116019,136152,140717,188790
2021-10-20,42,NM,3100995,147890,2916382,139085,163141,166457,201272
2021-10-20,42,IN,8751810,129999,7037030,104528,123339,128215,189825
2021-10-20,42,OR,7009005,166179,5469322,129674,149551,152415,187323
2021-10-20,42,WA,11947645,156898,10032178,131744,154303,157138,198289
2021-10-20,42,KS,4053805,139148,3234862,111037,131937,135983,191849
2021-10-20,42,NC,15236810,145277,11977720,114203,133153,137022,188257
2021-10-20,42,AK,1120305,153142,845003,115509,138412,142228,182367
2021-10-20,42,AZ,10370610,142479,8559033,117590,137896,141432,190342
2021-10-20,42,OK,5186540,131073,4356617,110100,131009,136012,187879
2021-10-20,42,MN,8263970,146534,6985558,123865,145791,149384,202406
2021-10-20,42,TX,43329345,149433,33629302,115980,139501,142983,185913
2021-10-20,42,GA,15191605,143082,11112199,104660,123602,128405,181026
2021-10-20,42,SC,7300675,141796,5550905,107811,125408,129883,188417
2021-10-20,42,IA,4479145,141967,3606128,114296,134742,139322,196337
2021-10-20,42,MA,11483550,166609,10157403,147369,168343,170171,201835
2021-10-20,42,MT,1416995,132581,1151591,107748,125478,129502,182526
2021-10-20,42,OH,15746665,134712,12617505,107942,126163,130602,184952
2021-10-20,42,CT,5897165,165405,5254042,147367,169103,171235,213531
2021-10-20,42,MI,14104550,141231,11114005,111286,129302,133509,184258
2021-10-20,42,CO,8632545,149903,7481171,129910,151152,154367,199238
2021-10-20,42,VA,13351725,156425,11395923,133512,155529,157758,194537
2021-10-20,42,VT,1118150,179194,944870,151424,171422,173168,229302
2021-10-20,42,NE,2695850,139363,2271863,117445,140440,145027,201914
2021-10-20,42,CA,60856555,154020,52756139,133519,156408,158998,195613
2021-10-20,42,MS,3962095,133128,2916844,98007,115671,120541,174604
2021-10-20,42,AL,6981680,142391,4722919,96323,112792,117389,167242
2021-10-20,42,TN,9033920,132284,7243138,106062,124105,129302,186867
2021-10-20,42,PA,20156785,157450,17058311,133247,153886,157787,211413
2021-10-20,42,WY,702365,121357,552014,95379,112482,117560,173669
2021-10-20,42,MD,10467170,173135,8300797,137301,160766,162743,199547
2021-10-20,42,NY,30913935,158911,26959297,138583,160713,163522,185209
2021-10-20,42,FL,34199745,159233,27895167,129879,149155,152782,204698
2021-10-20,42,ID,2355800,131825,1654003,92554,0,123447,183313
2021-10-20,42,LA,6005010,129174,4747194,102117,120990,126168,185537
2021-10-20,42,NH,2240560,164782,1868872,137446,155844,157764,197937
2021-10-20,42,HI,2455760,173445,1944508,137336,160175,163072,199268
2021-10-20,42,WI,7905825,135782,7122435,122327,142444,146742,206936
2021-10-20,42,WV,3073295,171487,1582635,88309,101530,105315,154353
2021-10-20,42,MO,8174025,133183,6602401,107576,126095,130322,181538
2021-10-20,42,NJ,14543675,163740,11986277,134947,157322,160010,188139
2021-10-20,42,UT,4214640,131463,3612593,112684,139323,143820,195089
2021-10-20,42,IL,18760535,148049,15700472,123901,144485,147502,183685
2021-10-19,42,RI,1760085,166146,1517085,143208,163555,165659,209313
2021-10-19,42,OH,15723315,134513,12589311,107701,125882,130308,184401
2021-10-19,42,MS,3954115,132860,2911102,97814,115443,120304,174209
2021-10-19,42,SD,1262425,142702,1003017,113379,135884,140710,196361
2021-10-19,42,NJ,14521075,163485,11960881,134661,156989,159663,187493
2021-10-19,42,MD,10437680,172647,8282496,136999,160412,162373,198843
2021-10-19,42,DE,1611915,165534,1262063,129607,150252,153238,203208
2021-10-19,42,ID,2345260,131235,1649897,92324,0,123140,182818
2021-10-19,42,CT,5884625,165053,5245033,147114,168813,170933,212866
2021-10-19,42,GA,15170585,142884,11111386,104652,123593,128395,181018
2021-10-19,42,LA,5992740,128910,4738941,101939,120780,125951,185216
2021-10-19,42,ME,2250270,167404,1899678,141323,160309,163001,203597
2021-10-19,42,NY,30894265,158810,26911803,138339,160430,163235,184829
2021-10-19,42,VA,13336115,156243,11374460,133260,155235,157453,194063
